X,Y,month,town,flat_type,block,street_name,address,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
103.9474365,1.3701025,2020-07,PASIR RIS,4 ROOM,525C,PASIR RIS ST 51,525C PASIR RIS ST 51,07 TO 09,"93",Model A,"2015",94 years,"531000"
103.9474365,1.3701025,2020-07,PASIR RIS,4 ROOM,525C,PASIR RIS ST 51,525C PASIR RIS ST 51,07 TO 09,"93",Model A,"2015",94 years,"525000"
103.9427846,1.3742648,2020-07,PASIR RIS,4 ROOM,"515",PASIR RIS ST 52,515 PASIR RIS ST 52,13 TO 15,"106",Model A,"1993",72 years 05 months,"437000"
103.94559,1.3735902,2020-07,PASIR RIS,4 ROOM,"572",PASIR RIS ST 53,572 PASIR RIS ST 53,04 TO 06,"113",Model A,"1995",74 years 04 months,"465000"
103.9457151,1.3731359,2020-07,PASIR RIS,4 ROOM,"571",PASIR RIS ST 53,571 PASIR RIS ST 53,10 TO 12,"109",Model A,"1995",74 years 03 months,"458888"
103.9340217,1.3757689,2020-07,PASIR RIS,4 ROOM,"762",PASIR RIS ST 71,762 PASIR RIS ST 71,04 TO 06,"106",Model A,"1996",75 years 04 months,"420000"
103.9333872,1.3765052,2020-07,PASIR RIS,4 ROOM,"760",PASIR RIS ST 71,760 PASIR RIS ST 71,04 TO 06,"106",Model A,"1996",75 years 03 months,"382000"
103.9364917,1.3777502,2020-07,PASIR RIS,4 ROOM,"741",PASIR RIS ST 71,741 PASIR RIS ST 71,01 TO 03,"104",Model A,"1996",75 years 03 months,"390000"
103.9349055,1.3784922,2020-07,PASIR RIS,4 ROOM,"748",PASIR RIS ST 71,748 PASIR RIS ST 71,13 TO 15,"106",Model A,"1996",75 years 05 months,"428888"
103.9340217,1.3757689,2020-07,PASIR RIS,4 ROOM,"762",PASIR RIS ST 71,762 PASIR RIS ST 71,07 TO 09,"104",Model A,"1996",75 years 03 months,"400000"
103.9368543,1.3753309,2020-07,PASIR RIS,4 ROOM,"772",PASIR RIS ST 71,772 PASIR RIS ST 71,01 TO 03,"104",Model A,"1996",75 years 01 month,"370000"
103.9367937,1.382084,2020-07,PASIR RIS,4 ROOM,"719",PASIR RIS ST 72,719 PASIR RIS ST 72,04 TO 06,"104",Model A,"1996",75 years 01 month,"390000"
103.9364011,1.3824756,2020-07,PASIR RIS,4 ROOM,"718",PASIR RIS ST 72,718 PASIR RIS ST 72,04 TO 06,"111",Model A,"1996",75 years,"440000"
103.9553886,1.3738602,2020-07,PASIR RIS,5 ROOM,"406",PASIR RIS DR 6,406 PASIR RIS DR 6,10 TO 12,"122",Improved,"1989",68 years 06 months,"505000"
103.9573188,1.3745315,2020-07,PASIR RIS,5 ROOM,"473",PASIR RIS DR 6,473 PASIR RIS DR 6,07 TO 09,"122",Improved,"1989",68 years 01 month,"511000"
103.9573188,1.3741653,2020-07,PASIR RIS,5 ROOM,"472",PASIR RIS DR 6,472 PASIR RIS DR 6,04 TO 06,"122",Improved,"1989",68 years,"525000"
103.9556869,1.3716851,2020-07,PASIR RIS,5 ROOM,"416",PASIR RIS DR 6,416 PASIR RIS DR 6,07 TO 09,"122",Improved,"1989",68 years 05 months,"468000"
103.9545084,1.366859,2020-07,PASIR RIS,5 ROOM,"121",PASIR RIS ST 11,121 PASIR RIS ST 11,04 TO 06,"132",Improved,"1989",67 years 10 months,"503888"
103.9596079,1.3649799,2020-07,PASIR RIS,5 ROOM,"186",PASIR RIS ST 11,186 PASIR RIS ST 11,07 TO 09,"124",Improved,"1993",72 years,"450000"
103.955149,1.365553,2020-07,PASIR RIS,5 ROOM,"126",PASIR RIS ST 11,126 PASIR RIS ST 11,10 TO 12,"128",Improved,"1989",67 years 11 months,"430000"
103.958588,1.3652971,2020-07,PASIR RIS,5 ROOM,"190",PASIR RIS ST 12,190 PASIR RIS ST 12,07 TO 09,"123",Improved,"1993",72 years 02 months,"490000"
103.9591999,1.3654582,2020-07,PASIR RIS,5 ROOM,"188",PASIR RIS ST 12,188 PASIR RIS ST 12,04 TO 06,"122",Improved,"1993",72 years 02 months,"458000"
103.9572281,1.368527,2020-07,PASIR RIS,5 ROOM,"105",PASIR RIS ST 12,105 PASIR RIS ST 12,10 TO 12,"122",Improved,"1989",67 years 07 months,"450000"
103.9615797,1.3717232,2020-07,PASIR RIS,5 ROOM,"227",PASIR RIS ST 21,227 PASIR RIS ST 21,01 TO 03,"127",Improved,"1993",72 years 01 month,"445000"
103.961761,1.3727474,2020-07,PASIR RIS,5 ROOM,"229",PASIR RIS ST 21,229 PASIR RIS ST 21,04 TO 06,"130",Model A,"1993",72 years 01 month,"485000"
103.9640049,1.3646976,2020-07,PASIR RIS,5 ROOM,"273",PASIR RIS ST 21,273 PASIR RIS ST 21,01 TO 03,"126",Improved,"1994",72 years 10 months,"515000"
103.9611038,1.3672409,2020-07,PASIR RIS,5 ROOM,"211",PASIR RIS ST 21,211 PASIR RIS ST 21,07 TO 09,"135",Model A,"1993",71 years 11 months,"490000"
103.9612398,1.3677893,2020-07,PASIR RIS,5 ROOM,"214",PASIR RIS ST 21,214 PASIR RIS ST 21,04 TO 06,"126",Improved,"1993",72 years 01 month,"450000"
103.9618517,1.3711358,2020-07,PASIR RIS,5 ROOM,"226",PASIR RIS ST 21,226 PASIR RIS ST 21,07 TO 09,"130",Model A,"1993",72 years,"520000"
103.9611264,1.3712133,2020-07,PASIR RIS,5 ROOM,"225",PASIR RIS ST 21,225 PASIR RIS ST 21,04 TO 06,"130",Model A,"1993",72 years,"476000"
103.9480089,1.3706533,2020-07,PASIR RIS,5 ROOM,528B,PASIR RIS ST 51,528B PASIR RIS ST 51,10 TO 12,"113",Improved,"2015",94 years 01 month,"666000"
103.9480089,1.3706533,2020-07,PASIR RIS,5 ROOM,528B,PASIR RIS ST 51,528B PASIR RIS ST 51,13 TO 15,"113",Improved,"2015",94 years 01 month,"655000"
103.9472863,1.3696676,2020-07,PASIR RIS,5 ROOM,525B,PASIR RIS ST 51,525B PASIR RIS ST 51,07 TO 09,"113",Improved,"2015",94 years 02 months,"643000"
103.9480089,1.3706533,2020-07,PASIR RIS,5 ROOM,528B,PASIR RIS ST 51,528B PASIR RIS ST 51,01 TO 03,"113",Improved,"2015",94 years,"595000"
103.9475655,1.3708851,2020-07,PASIR RIS,5 ROOM,524C,PASIR RIS ST 51,524C PASIR RIS ST 51,01 TO 03,"113",Improved,"2015",94 years,"600000"
103.9471975,1.3687977,2020-07,PASIR RIS,5 ROOM,526D,PASIR RIS ST 51,526D PASIR RIS ST 51,10 TO 12,"113",Improved,"2015",94 years,"650000"
103.9473091,1.3692581,2020-07,PASIR RIS,5 ROOM,525A,PASIR RIS ST 51,525A PASIR RIS ST 51,10 TO 12,"113",Improved,"2015",94 years,"608000"
103.9438341,1.3747766,2020-07,PASIR RIS,5 ROOM,"517",PASIR RIS ST 52,517 PASIR RIS ST 52,13 TO 15,"127",Improved,"1993",72 years 06 months,"545000"
103.9438341,1.3747766,2020-07,PASIR RIS,5 ROOM,"517",PASIR RIS ST 52,517 PASIR RIS ST 52,07 TO 09,"129",Improved,"1993",72 years 05 months,"550000"
103.9471791,1.3736436,2020-07,PASIR RIS,5 ROOM,"577",PASIR RIS ST 53,577 PASIR RIS ST 53,04 TO 06,"124",Improved,"1995",74 years 04 months,"555000"
103.9346534,1.3778934,2020-07,PASIR RIS,5 ROOM,"752",PASIR RIS ST 71,752 PASIR RIS ST 71,04 TO 06,"127",Improved,"1996",75 years 05 months,"465000"
103.9359252,1.3780283,2020-07,PASIR RIS,5 ROOM,"740",PASIR RIS ST 71,740 PASIR RIS ST 71,10 TO 12,"127",Improved,"1996",75 years 02 months,"500000"
103.9334552,1.3772922,2020-07,PASIR RIS,5 ROOM,"757",PASIR RIS ST 71,757 PASIR RIS ST 71,10 TO 12,"128",Improved,"1996",75 years 05 months,"480000"
103.934135,1.3774713,2020-07,PASIR RIS,5 ROOM,"754",PASIR RIS ST 71,754 PASIR RIS ST 71,13 TO 15,"126",Improved,"1996",75 years 04 months,"515000"
103.9360159,1.3756106,2020-07,PASIR RIS,5 ROOM,"767",PASIR RIS ST 71,767 PASIR RIS ST 71,13 TO 15,"125",Improved,"1996",75 years 04 months,"510000"
103.9362739,1.3814171,2020-07,PASIR RIS,5 ROOM,"721",PASIR RIS ST 72,721 PASIR RIS ST 72,10 TO 12,"124",Improved,"1996",75 years,"545000"
103.942429,1.376433,2020-07,PASIR RIS,EXECUTIVE,"607",ELIAS RD,607 ELIAS RD,01 TO 03,"155",Apartment,"1995",74 years,"615000"
103.9428143,1.3757166,2020-07,PASIR RIS,EXECUTIVE,"608",ELIAS RD,608 ELIAS RD,16 TO 18,"149",Apartment,"1995",74 years,"700000"
103.9497944,1.3706948,2020-07,PASIR RIS,EXECUTIVE,"536",PASIR RIS DR 1,536 PASIR RIS DR 1,10 TO 12,"147",Apartment,"1992",71 years 05 months,"668000"
103.9591132,1.371189,2020-07,PASIR RIS,EXECUTIVE,"460",PASIR RIS DR 4,460 PASIR RIS DR 4,07 TO 09,"144",Apartment,"1992",71 years 05 months,"685000"
103.9555056,1.3728579,2020-07,PASIR RIS,EXECUTIVE,"413",PASIR RIS DR 6,413 PASIR RIS DR 6,01 TO 03,"146",Maisonette,"1989",68 years 05 months,"708000"
103.9556869,1.3664858,2020-07,PASIR RIS,EXECUTIVE,"129",PASIR RIS ST 11,129 PASIR RIS ST 11,04 TO 06,"146",Maisonette,"1988",67 years 04 months,"643000"
103.9556869,1.3664858,2020-07,PASIR RIS,EXECUTIVE,"129",PASIR RIS ST 11,129 PASIR RIS ST 11,04 TO 06,"146",Maisonette,"1988",67 years 04 months,"588800"
103.9572281,1.3674286,2020-07,PASIR RIS,EXECUTIVE,"108",PASIR RIS ST 12,108 PASIR RIS ST 12,04 TO 06,"146",Maisonette,"1988",67 years 02 months,"645000"
103.9627583,1.3734738,2020-07,PASIR RIS,EXECUTIVE,"240",PASIR RIS ST 21,240 PASIR RIS ST 21,13 TO 15,"147",Apartment,"1993",72 years 01 month,"548000"
103.9615797,1.3698193,2020-07,PASIR RIS,EXECUTIVE,"220",PASIR RIS ST 21,220 PASIR RIS ST 21,07 TO 09,"148",Apartment,"1993",72 years 01 month,"588888"
103.962577,1.3745002,2020-07,PASIR RIS,EXECUTIVE,"236",PASIR RIS ST 21,236 PASIR RIS ST 21,13 TO 15,"146",Apartment,"1993",72 years 01 month,"595000"
103.9610358,1.3709209,2020-07,PASIR RIS,EXECUTIVE,"224",PASIR RIS ST 21,224 PASIR RIS ST 21,07 TO 09,"149",Apartment,"1993",72 years,"620000"
103.9620104,1.3662104,2020-07,PASIR RIS,EXECUTIVE,"208",PASIR RIS ST 21,208 PASIR RIS ST 21,07 TO 09,"147",Apartment,"1993",72 years 02 months,"560000"
103.9636649,1.365267,2020-07,PASIR RIS,EXECUTIVE,"269",PASIR RIS ST 21,269 PASIR RIS ST 21,04 TO 06,"145",Apartment,"1994",73 years 03 months,"520000"
103.9447859,1.3770049,2020-07,PASIR RIS,EXECUTIVE,"506",PASIR RIS ST 52,506 PASIR RIS ST 52,13 TO 15,"146",Apartment,"1993",72 years 03 months,"680000"
103.937797,1.373996,2020-07,PASIR RIS,EXECUTIVE,"779",PASIR RIS ST 71,779 PASIR RIS ST 71,04 TO 06,"143",Apartment,"1996",75 years 02 months,"615000"
103.9126318,1.4064543,2020-07,PUNGGOL,2 ROOM,672A,EDGEFIELD PLAINS,672A EDGEFIELD PLAINS,10 TO 12,"44",Model A,"2015",94 years 06 months,"230000"
103.9126318,1.4064543,2020-07,PUNGGOL,2 ROOM,672A,EDGEFIELD PLAINS,672A EDGEFIELD PLAINS,04 TO 06,"44",Model A,"2015",94 years 05 months,"230000"
103.9123599,1.4066759,2020-07,PUNGGOL,2 ROOM,672B,EDGEFIELD PLAINS,672B EDGEFIELD PLAINS,10 TO 12,"44",Model A,"2015",94 years 05 months,"235000"
103.9112724,1.4074156,2020-07,PUNGGOL,2 ROOM,672C,EDGEFIELD PLAINS,672C EDGEFIELD PLAINS,07 TO 09,"44",Model A,"2015",94 years 05 months,"255000"
103.9117097,1.3994791,2020-07,PUNGGOL,2 ROOM,623A,PUNGGOL CTRL,623A PUNGGOL CTRL,04 TO 06,"46",Model A,"2014",92 years 10 months,"233000"
103.9117357,1.3994588,2020-07,PUNGGOL,2 ROOM,623B,PUNGGOL CTRL,623B PUNGGOL CTRL,13 TO 15,"46",Model A,"2014",92 years 10 months,"253000"
103.9117357,1.3994588,2020-07,PUNGGOL,2 ROOM,623B,PUNGGOL CTRL,623B PUNGGOL CTRL,07 TO 09,"47",Model A,"2014",92 years 09 months,"255000"
103.8999273,1.3997164,2020-07,PUNGGOL,2 ROOM,210C,PUNGGOL PL,210C PUNGGOL PL,04 TO 06,"46",Model A,"2014",93 years 06 months,"240000"
103.9008741,1.3993946,2020-07,PUNGGOL,2 ROOM,209C,PUNGGOL PL,209C PUNGGOL PL,01 TO 03,"46",Model A,"2014",93 years 05 months,"246000"
103.9008741,1.3993946,2020-07,PUNGGOL,2 ROOM,209C,PUNGGOL PL,209C PUNGGOL PL,04 TO 06,"46",Model A,"2014",93 years 05 months,"250000"
103.8999273,1.3997164,2020-07,PUNGGOL,2 ROOM,210C,PUNGGOL PL,210C PUNGGOL PL,13 TO 15,"46",Model A,"2014",93 years 05 months,"230000"
103.9126318,1.4064543,2020-07,PUNGGOL,3 ROOM,672A,EDGEFIELD PLAINS,672A EDGEFIELD PLAINS,16 TO 18,"65",Model A,"2015",94 years 05 months,"325000"
103.9126318,1.4064543,2020-07,PUNGGOL,3 ROOM,672A,EDGEFIELD PLAINS,672A EDGEFIELD PLAINS,01 TO 03,"65",Model A,"2015",94 years 06 months,"303000"
103.912776,1.4052782,2020-07,PUNGGOL,3 ROOM,670A,EDGEFIELD PLAINS,670A EDGEFIELD PLAINS,04 TO 06,"68",Premium Apartment,"2016",94 years 11 months,"350000"
103.9123599,1.4066759,2020-07,PUNGGOL,3 ROOM,672B,EDGEFIELD PLAINS,672B EDGEFIELD PLAINS,10 TO 12,"65",Model A,"2015",94 years 05 months,"375000"
103.9115262,1.4067354,2020-07,PUNGGOL,3 ROOM,673A,EDGEFIELD PLAINS,673A EDGEFIELD PLAINS,01 TO 03,"65",Model A,"2015",94 years 05 months,"315000"
103.9115262,1.4067354,2020-07,PUNGGOL,3 ROOM,673A,EDGEFIELD PLAINS,673A EDGEFIELD PLAINS,10 TO 12,"65",Model A,"2015",94 years 05 months,"358888"
103.9126318,1.4064543,2020-07,PUNGGOL,3 ROOM,672A,EDGEFIELD PLAINS,672A EDGEFIELD PLAINS,10 TO 12,"65",Model A,"2015",94 years 05 months,"365000"
103.9067215,1.4030407,2020-07,PUNGGOL,3 ROOM,602B,PUNGGOL CTRL,602B PUNGGOL CTRL,13 TO 15,"70",Model A,"2012",91 years 01 month,"342000"
103.907894,1.4021904,2020-07,PUNGGOL,3 ROOM,601B,PUNGGOL CTRL,601B PUNGGOL CTRL,10 TO 12,"70",Model A,"2012",91 years 01 month,"355000"
103.9107966,1.4007295,2020-07,PUNGGOL,3 ROOM,622C,PUNGGOL CTRL,622C PUNGGOL CTRL,10 TO 12,"69",Model A,"2014",92 years 09 months,"330000"
103.9176164,1.4004133,2020-07,PUNGGOL,3 ROOM,663A,PUNGGOL DR,663A PUNGGOL DR,04 TO 06,"65",Model A,"2016",95 years,"330000"
103.9145243,1.4015374,2020-07,PUNGGOL,3 ROOM,665C,PUNGGOL DR,665C PUNGGOL DR,16 TO 18,"68",Premium Apartment,"2016",94 years 08 months,"395000"
103.9176164,1.4004133,2020-07,PUNGGOL,3 ROOM,663A,PUNGGOL DR,663A PUNGGOL DR,13 TO 15,"65",Model A,"2016",95 years 02 months,"370000"
103.908305,1.40425,2020-07,PUNGGOL,3 ROOM,613B,PUNGGOL DR,613B PUNGGOL DR,07 TO 09,"68",Model A,"2012",91 years 06 months,"348888"
103.9142482,1.4024545,2020-07,PUNGGOL,3 ROOM,667A,PUNGGOL DR,667A PUNGGOL DR,04 TO 06,"68",Premium Apartment,"2016",94 years 07 months,"375000"
103.9174911,1.3995531,2020-07,PUNGGOL,3 ROOM,664A,PUNGGOL DR,664A PUNGGOL DR,04 TO 06,"65",Model A,"2016",94 years 11 months,"342888"
103.9145243,1.4015374,2020-07,PUNGGOL,3 ROOM,665C,PUNGGOL DR,665C PUNGGOL DR,13 TO 15,"68",Premium Apartment,"2016",94 years 07 months,"379000"
103.9176164,1.4004133,2020-07,PUNGGOL,3 ROOM,663A,PUNGGOL DR,663A PUNGGOL DR,01 TO 03,"65",Model A,"2016",94 years 11 months,"325000"
103.9176164,1.4004133,2020-07,PUNGGOL,3 ROOM,663A,PUNGGOL DR,663A PUNGGOL DR,04 TO 06,"65",Model A,"2016",94 years 11 months,"335000"
103.8963596,1.4036407,2020-07,PUNGGOL,3 ROOM,258B,PUNGGOL FIELD,258B PUNGGOL FIELD,04 TO 06,"68",Model A,"2016",95 years,"325000"
103.8954346,1.403898,2020-07,PUNGGOL,3 ROOM,259B,PUNGGOL FIELD,259B PUNGGOL FIELD,04 TO 06,"68",Model A,"2016",94 years 11 months,"325000"
103.9005963,1.4076123,2020-07,PUNGGOL,3 ROOM,308A,PUNGGOL WALK,308A PUNGGOL WALK,07 TO 09,"67",Premium Apartment,"2016",94 years 09 months,"435000"
103.9005963,1.4076123,2020-07,PUNGGOL,3 ROOM,308A,PUNGGOL WALK,308A PUNGGOL WALK,04 TO 06,"67",Premium Apartment,"2016",94 years 09 months,"380000"
103.9005963,1.4076123,2020-07,PUNGGOL,3 ROOM,308A,PUNGGOL WALK,308A PUNGGOL WALK,07 TO 09,"67",Premium Apartment,"2016",94 years 09 months,"375000"
103.8999014,1.4096442,2020-07,PUNGGOL,3 ROOM,310C,PUNGGOL WALK,310C PUNGGOL WALK,10 TO 12,"67",Premium Apartment,"2016",94 years 11 months,"420000"
103.8998529,1.4076815,2020-07,PUNGGOL,3 ROOM,308B,PUNGGOL WALK,308B PUNGGOL WALK,13 TO 15,"67",Premium Apartment,"2016",94 years 08 months,"396000"
103.8977016,1.4050971,2020-07,PUNGGOL,3 ROOM,266C,PUNGGOL WAY,266C PUNGGOL WAY,10 TO 12,"67",Model A,"2015",93 years 11 months,"365000"
103.9004565,1.4108133,2020-07,PUNGGOL,3 ROOM,312A,SUMANG LINK,312A SUMANG LINK,13 TO 15,"68",Model A,"2015",93 years 11 months,"371888"
103.9016989,1.4098076,2020-07,PUNGGOL,3 ROOM,313A,SUMANG LINK,313A SUMANG LINK,13 TO 15,"68",Model A,"2015",93 years 11 months,"370000"
103.909791,1.393372,2020-07,PUNGGOL,4 ROOM,"130",EDGEDALE PLAINS,130 EDGEDALE PLAINS,07 TO 09,"91",Premium Apartment,"2003",82 years 05 months,"357000"
103.9098903,1.3921233,2020-07,PUNGGOL,4 ROOM,"135",EDGEDALE PLAINS,135 EDGEDALE PLAINS,07 TO 09,"91",Premium Apartment,"2003",82 years 05 months,"355000"
103.9123599,1.3954612,2020-07,PUNGGOL,4 ROOM,172C,EDGEDALE PLAINS,172C EDGEDALE PLAINS,04 TO 06,"85",Model A,"2004",82 years 10 months,"355000"
103.9109131,1.3932361,2020-07,PUNGGOL,4 ROOM,"132",EDGEDALE PLAINS,132 EDGEDALE PLAINS,04 TO 06,"91",Premium Apartment,"2003",82 years 05 months,"350000"
103.912776,1.4052782,2020-07,PUNGGOL,4 ROOM,670A,EDGEFIELD PLAINS,670A EDGEFIELD PLAINS,13 TO 15,"93",Premium Apartment,"2016",95 years,"495000"
103.9132209,1.4059009,2020-07,PUNGGOL,4 ROOM,670C,EDGEFIELD PLAINS,670C EDGEFIELD PLAINS,04 TO 06,"93",Premium Apartment,"2016",95 years,"470000"
103.9095474,1.4040941,2020-07,PUNGGOL,4 ROOM,615A,EDGEFIELD PLAINS,615A EDGEFIELD PLAINS,01 TO 03,"92",Model A,"2012",91 years 06 months,"368000"
103.912776,1.4052782,2020-07,PUNGGOL,4 ROOM,670A,EDGEFIELD PLAINS,670A EDGEFIELD PLAINS,13 TO 15,"93",Premium Apartment,"2016",95 years,"485000"
103.9115262,1.4067354,2020-07,PUNGGOL,4 ROOM,673A,EDGEFIELD PLAINS,673A EDGEFIELD PLAINS,07 TO 09,"90",Model A,"2015",94 years 06 months,"430000"
103.912088,1.4060178,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,671A EDGEFIELD PLAINS,07 TO 09,"90",Model A,"2015",94 years 06 months,"415000"
103.9130631,1.4048962,2020-07,PUNGGOL,4 ROOM,668B,EDGEFIELD PLAINS,668B EDGEFIELD PLAINS,10 TO 12,"93",Premium Apartment,"2016",95 years,"475000"
103.9132209,1.4059009,2020-07,PUNGGOL,4 ROOM,670C,EDGEFIELD PLAINS,670C EDGEFIELD PLAINS,16 TO 18,"93",Premium Apartment,"2016",94 years 11 months,"476888"
103.9115262,1.4067354,2020-07,PUNGGOL,4 ROOM,673A,EDGEFIELD PLAINS,673A EDGEFIELD PLAINS,07 TO 09,"90",Model A,"2015",94 years 06 months,"433000"
103.9108192,1.4077116,2020-07,PUNGGOL,4 ROOM,672D,EDGEFIELD PLAINS,672D EDGEFIELD PLAINS,16 TO 18,"90",Model A,"2015",94 years 05 months,"452800"
103.912088,1.4060178,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,671A EDGEFIELD PLAINS,04 TO 06,"90",Model A,"2015",94 years 05 months,"430000"
103.9101698,1.4029139,2020-07,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,614B EDGEFIELD PLAINS,07 TO 09,"92",Model A,"2012",91 years 05 months,"460000"
103.912088,1.4060178,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,671A EDGEFIELD PLAINS,04 TO 06,"90",Model A,"2015",94 years 05 months,"405000"
103.9108192,1.4077116,2020-07,PUNGGOL,4 ROOM,672D,EDGEFIELD PLAINS,672D EDGEFIELD PLAINS,01 TO 03,"90",Model A,"2015",94 years 05 months,"390000"
103.9108192,1.4077116,2020-07,PUNGGOL,4 ROOM,672D,EDGEFIELD PLAINS,672D EDGEFIELD PLAINS,10 TO 12,"90",Model A,"2015",94 years 05 months,"430000"
103.9132209,1.4059009,2020-07,PUNGGOL,4 ROOM,670B,EDGEFIELD PLAINS,670B EDGEFIELD PLAINS,04 TO 06,"93",Premium Apartment,"2016",94 years 11 months,"425000"
103.912088,1.4060178,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,671A EDGEFIELD PLAINS,01 TO 03,"90",Model A,"2015",94 years 05 months,"400000"
103.912088,1.4060178,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,671A EDGEFIELD PLAINS,04 TO 06,"90",Model A,"2015",94 years 05 months,"430000"
103.9107966,1.4007295,2020-07,PUNGGOL,4 ROOM,622C,PUNGGOL CTRL,622C PUNGGOL CTRL,04 TO 06,"95",Model A,"2014",92 years 10 months,"395000"
103.914794,1.3952225,2020-07,PUNGGOL,4 ROOM,165A,PUNGGOL CTRL,165A PUNGGOL CTRL,01 TO 03,"95",Premium Apartment,"2004",82 years 11 months,"365000"
103.9117097,1.3994791,2020-07,PUNGGOL,4 ROOM,623A,PUNGGOL CTRL,623A PUNGGOL CTRL,01 TO 03,"94",Model A,"2014",92 years 10 months,"425000"
103.9067215,1.4030407,2020-07,PUNGGOL,4 ROOM,602B,PUNGGOL CTRL,602B PUNGGOL CTRL,07 TO 09,"93",Model A,"2012",91 years 01 month,"461000"
103.9070093,1.4033819,2020-07,PUNGGOL,4 ROOM,602A,PUNGGOL CTRL,602A PUNGGOL CTRL,13 TO 15,"94",Model A,"2012",91 years,"462000"
103.905466,1.402215,2020-07,PUNGGOL,4 ROOM,"297",PUNGGOL CTRL,297 PUNGGOL CTRL,04 TO 06,"94",Premium Apartment,"2003",82 years 03 months,"399000"
103.9111533,1.3997814,2020-07,PUNGGOL,4 ROOM,623C,PUNGGOL CTRL,623C PUNGGOL CTRL,04 TO 06,"94",Model A,"2014",92 years 09 months,"435000"
103.9117097,1.3994791,2020-07,PUNGGOL,4 ROOM,623A,PUNGGOL CTRL,623A PUNGGOL CTRL,13 TO 15,"95",Model A,"2014",92 years 10 months,"430000"
103.9107966,1.4007295,2020-07,PUNGGOL,4 ROOM,622C,PUNGGOL CTRL,622C PUNGGOL CTRL,13 TO 15,"94",Model A,"2014",92 years 09 months,"465888"
103.9175484,1.4003009,2020-07,PUNGGOL,4 ROOM,663C,PUNGGOL DR,663C PUNGGOL DR,16 TO 18,"90",Model A,"2016",95 years,"477000"
103.908931,1.403739,2020-07,PUNGGOL,4 ROOM,613D,PUNGGOL DR,613D PUNGGOL DR,01 TO 03,"93",Model A,"2012",91 years 06 months,"390000"
103.9145243,1.4015374,2020-07,PUNGGOL,4 ROOM,665C,PUNGGOL DR,665C PUNGGOL DR,10 TO 12,"93",Premium Apartment,"2016",94 years 08 months,"503000"
103.9081472,1.404928,2020-07,PUNGGOL,4 ROOM,612B,PUNGGOL DR,612B PUNGGOL DR,04 TO 06,"93",Model A,"2012",91 years 06 months,"430000"
103.9178203,1.4001006,2020-07,PUNGGOL,4 ROOM,664B,PUNGGOL DR,664B PUNGGOL DR,16 TO 18,"90",Model A,"2016",95 years,"473800"
103.907621,1.404714,2020-07,PUNGGOL,4 ROOM,612D,PUNGGOL DR,612D PUNGGOL DR,07 TO 09,"93",Model A,"2012",91 years 06 months,"435000"
103.912106,1.401454,2020-07,PUNGGOL,4 ROOM,618B,PUNGGOL DR,618B PUNGGOL DR,04 TO 06,"93",Premium Apartment,"2013",92 years 03 months,"435000"
103.9083044,1.4059491,2020-07,PUNGGOL,4 ROOM,679B,PUNGGOL DR,679B PUNGGOL DR,13 TO 15,"93",Premium Apartment,"2016",95 years 03 months,"518000"
103.9175484,1.4003009,2020-07,PUNGGOL,4 ROOM,663C,PUNGGOL DR,663C PUNGGOL DR,04 TO 06,"90",Model A,"2016",95 years,"460000"
103.912106,1.401454,2020-07,PUNGGOL,4 ROOM,618B,PUNGGOL DR,618B PUNGGOL DR,04 TO 06,"93",Premium Apartment,"2013",92 years 03 months,"427000"
103.914148,1.4021823,2020-07,PUNGGOL,4 ROOM,665B,PUNGGOL DR,665B PUNGGOL DR,07 TO 09,"93",Premium Apartment,"2016",94 years 07 months,"505000"
103.9141612,1.4018318,2020-07,PUNGGOL,4 ROOM,665A,PUNGGOL DR,665A PUNGGOL DR,07 TO 09,"93",Premium Apartment,"2016",94 years 07 months,"490000"
103.9174911,1.3995531,2020-07,PUNGGOL,4 ROOM,664A,PUNGGOL DR,664A PUNGGOL DR,13 TO 15,"90",Model A,"2016",94 years 11 months,"462000"
103.908305,1.40425,2020-07,PUNGGOL,4 ROOM,613B,PUNGGOL DR,613B PUNGGOL DR,04 TO 06,"93",Model A,"2012",91 years 05 months,"400000"
103.914124,1.400917,2020-07,PUNGGOL,4 ROOM,635B,PUNGGOL DR,635B PUNGGOL DR,04 TO 06,"90",Premium Apartment,"2007",86 years 05 months,"426000"
103.9141612,1.4018318,2020-07,PUNGGOL,4 ROOM,665A,PUNGGOL DR,665A PUNGGOL DR,13 TO 15,"93",Premium Apartment,"2016",94 years 07 months,"488000"
103.9087575,1.4064229,2020-07,PUNGGOL,4 ROOM,679C,PUNGGOL DR,679C PUNGGOL DR,10 TO 12,"93",Premium Apartment,"2016",95 years 02 months,"491000"
103.9174911,1.3995531,2020-07,PUNGGOL,4 ROOM,664A,PUNGGOL DR,664A PUNGGOL DR,10 TO 12,"90",Model A,"2016",94 years 11 months,"455000"
