Address,Latitude,Longitude
334B YISHUN ST 31,1.4326242,103.8454922
334A YISHUN ST 31,1.4317357,103.846204
336B YISHUN ST 31,1.4314462,103.8442771
453 YISHUN ST 41,1.4198734,103.8456245
504A YISHUN ST 51,1.4180172,103.844134
504A YISHUN ST 51,1.4180172,103.844134
505A YISHUN ST 51,1.4188202,103.8447681
504D YISHUN ST 51,1.418525,103.8436555
504C YISHUN ST 51,1.4181684,103.8434094
504B YISHUN ST 51,1.4175197,103.8439976
721 YISHUN ST 71,1.4261063,103.828917
718 YISHUN ST 71,1.42677,103.8283736
756 YISHUN ST 72,1.4266468,103.8331547
879 YISHUN ST 81,1.4143978,103.8362536
868 YISHUN ST 81,1.4136831,103.8373253
852 YISHUN ST 81,1.415281,103.8371846
820 YISHUN ST 81,1.413093,103.8337174
868 YISHUN ST 81,1.4136831,103.8373253
432C YISHUN AVE 1,1.4196527,103.8475568
432A YISHUN AVE 1,1.4195399,103.8470327
426D YISHUN AVE 11,1.4231794,103.8472552
428A YISHUN AVE 11,1.4225452,103.8473951
859 YISHUN AVE 4,1.4180465,103.8393332
318A YISHUN AVE 9,1.4341054,103.8436132
316C YISHUN AVE 9,1.4329137,103.8435
315B YISHUN AVE 9,1.4320377,103.8427753
318C YISHUN AVE 9,1.4334279,103.8434094
305 YISHUN CTRL,1.4311778,103.8394238
240 YISHUN RING RD,1.4326644,103.8394787
357 YISHUN RING RD,1.4263682,103.8460363
775 YISHUN RING RD,1.4225172,103.8321621
314 YISHUN RING RD,1.431724,103.8417194
342C YISHUN RING RD,1.4299749,103.844134
159 YISHUN ST 11,1.4328445,103.8338857
155 YISHUN ST 11,1.431975,103.83404
229 YISHUN ST 21,1.434889,103.836926
265 YISHUN ST 22,1.4366846,103.8388803
333A YISHUN ST 31,1.431855,103.8450124
334B YISHUN ST 31,1.4326242,103.8454922
505B YISHUN ST 51,1.4192489,103.8448671
504A YISHUN ST 51,1.4180172,103.844134
505B YISHUN ST 51,1.4192489,103.8448671
505C YISHUN ST 51,1.4192636,103.8442246
505D YISHUN ST 51,1.4189346,103.8443714
612 YISHUN ST 61,1.420378,103.835239
866 YISHUN ST 81,1.4145933,103.8372726
356 YISHUN RING RD,1.4251983,103.8454022
355 YISHUN RING RD,1.4253478,103.8449493
792 YISHUN RING RD,1.4207366,103.8321554
618 YISHUN RING RD,1.4188027,103.8356195
611 YISHUN ST 61,1.420179,103.83599
827 YISHUN ST 81,1.4148059,103.832472
319 ANG MO KIO AVE 1,1.3650738,103.8473951
310C ANG MO KIO AVE 1,1.3643798,103.8448675
319 ANG MO KIO AVE 1,1.3650738,103.8473951
332 ANG MO KIO AVE 1,1.3616045,103.8519244
473 ANG MO KIO AVE 10,1.3630309,103.8568982
474 ANG MO KIO AVE 10,1.3628141,103.8579939
476 ANG MO KIO AVE 10,1.3624185,103.8576169
534 ANG MO KIO AVE 10,1.3741187,103.8540985
471 ANG MO KIO AVE 10,1.3634808,103.8567256
444 ANG MO KIO AVE 10,1.3666375,103.8555479
564 ANG MO KIO AVE 3,1.3697651,103.8593528
233 ANG MO KIO AVE 3,1.3675541,103.8367065
235 ANG MO KIO AVE 3,1.3669343,103.8362083
127 ANG MO KIO AVE 3,1.3711757,103.8437717
301 ANG MO KIO AVE 3,1.3674265,103.8459457
201 ANG MO KIO AVE 3,1.3688265,103.8445869
587 ANG MO KIO AVE 3,1.3702258,103.8524899
313 ANG MO KIO AVE 3,1.3666695,103.8501126
130 ANG MO KIO AVE 3,1.3703816,103.8417789
233 ANG MO KIO AVE 3,1.3675541,103.8367065
586 ANG MO KIO AVE 3,1.3703046,103.8535072
313 ANG MO KIO AVE 3,1.3666695,103.8501126
422 ANG MO KIO AVE 3,1.3679063,103.851562
178 ANG MO KIO AVE 4,1.3763449,103.8369782
114 ANG MO KIO AVE 4,1.372687,103.8359818
610 ANG MO KIO AVE 4,1.3798478,103.8394238
178 ANG MO KIO AVE 4,1.3763449,103.8369782
108 ANG MO KIO AVE 4,1.3709152,103.8382463
170 ANG MO KIO AVE 4,1.3740017,103.8367065
608 ANG MO KIO AVE 5,1.3786898,103.8369782
538 ANG MO KIO AVE 5,1.3756617,103.8533738
180 ANG MO KIO AVE 5,1.3767032,103.8383369
153 ANG MO KIO AVE 5,1.3763871,103.8422318
649 ANG MO KIO AVE 5,1.3777697,103.8438623
603 ANG MO KIO AVE 5,1.380163,103.8357101
605 ANG MO KIO AVE 5,1.3797195,103.8363441
151 ANG MO KIO AVE 5,1.3766866,103.8411448
153 ANG MO KIO AVE 5,1.3763871,103.8422318
639 ANG MO KIO AVE 6,1.3799029,103.8425036
637 ANG MO KIO AVE 6,1.3803431,103.842413
506 ANG MO KIO AVE 8,1.3743701,103.8487538
513 ANG MO KIO AVE 8,1.3727497,103.8502032
650 ANG MO KIO ST 61,1.3776467,103.8426748
650 ANG MO KIO ST 61,1.3776467,103.8426748
334 ANG MO KIO AVE 1,1.3637714,103.8508826
310B ANG MO KIO AVE 1,1.3646976,103.8442059
308B ANG MO KIO AVE 1,1.3652927,103.8444284
449 ANG MO KIO AVE 10,1.3678807,103.8559103
470 ANG MO KIO AVE 10,1.3641395,103.8568162
547 ANG MO KIO AVE 10,1.3742406,103.8582657
345 ANG MO KIO AVE 3,1.3675154,103.8497376
344 ANG MO KIO AVE 3,1.3679934,103.8492068
210 ANG MO KIO AVE 3,1.3686147,103.8432282
127 ANG MO KIO AVE 3,1.3711757,103.8437717
427 ANG MO KIO AVE 3,1.3693544,103.8544609
177 ANG MO KIO AVE 4,1.3758705,103.8380731
173 ANG MO KIO AVE 4,1.3753976,103.8360724
522 ANG MO KIO AVE 5,1.3759507,103.8531971
649 ANG MO KIO AVE 5,1.3777697,103.8438623
623 ANG MO KIO AVE 9,1.3826974,103.8408731
315A ANG MO KIO ST 31,1.364259,103.846876
309A ANG MO KIO ST 31,1.365018,103.845287
353 ANG MO KIO ST 32,1.3640602,103.8516073
351 ANG MO KIO ST 32,1.3643243,103.8502938
306 ANG MO KIO AVE 1,1.365603,103.8458796
402 ANG MO KIO AVE 10,1.3615485,103.8552309
101 ANG MO KIO AVE 3,1.3702489,103.8394238
617 ANG MO KIO AVE 4,1.377804,103.8380651
618 ANG MO KIO AVE 4,1.3780961,103.8382463
520 ANG MO KIO AVE 5,1.373385,103.851224
501 ANG MO KIO AVE 5,1.3759816,103.8488444
700C ANG MO KIO AVE 6,1.3696212,103.8464892
354 ANG MO KIO ST 32,1.3639116,103.8519697
351 ANG MO KIO ST 32,1.3643243,103.8502938
596C ANG MO KIO ST 52,1.3721662,103.8497503
588B ANG MO KIO ST 52,1.3720186,103.8530341
588B ANG MO KIO ST 52,1.3720186,103.8530341
588C ANG MO KIO ST 52,1.3718689,103.8535776
113 BEDOK NTH ST 2,1.3303742,103.9352001
534 BEDOK NTH ST 3,1.333142,103.9246859
807B CHAI CHEE RD,1.3276123,103.9233347
520 BEDOK NTH AVE 1,1.3305249,103.9280848
521 BEDOK NTH AVE 1,1.3302395,103.9268158
108 BEDOK NTH RD,1.3327098,103.9361971
124 BEDOK NTH RD,1.3292548,103.9390071
425 BEDOK NTH RD,1.3293501,103.9288099
124 BEDOK NTH RD,1.3292548,103.9390071
110 BEDOK NTH RD,1.332489,103.9346499
425 BEDOK NTH RD,1.3293501,103.9288099
109 BEDOK NTH RD,1.3320701,103.9348777
419 BEDOK NTH ST 1,1.326903,103.9281301
128 BEDOK NTH ST 2,1.3277189,103.9389165
123 BEDOK NTH ST 2,1.3292647,103.9372849
127 BEDOK NTH ST 2,1.3279447,103.9378287
528 BEDOK NTH ST 3,1.3348078,103.9276769
501 BEDOK NTH ST 3,1.3316787,103.9311187
535 BEDOK NTH ST 3,1.332783,103.9235076
501 BEDOK NTH ST 3,1.3316787,103.9311187
535 BEDOK NTH ST 3,1.332783,103.9235076
530 BEDOK NTH ST 3,1.333838,103.926882
542 BEDOK NTH ST 3,1.3307383,103.9227825
545 BEDOK NTH ST 3,1.3301452,103.924142
748C BEDOK RESERVOIR CRES,1.3361217,103.9219215
151 BEDOK RESERVOIR RD,1.3357781,103.9117255
127 BEDOK RESERVOIR RD,1.332867,103.911183
126 BEDOK RESERVOIR RD,1.3327839,103.9108347
617 BEDOK RESERVOIR RD,1.3331891,103.9165289
151 BEDOK RESERVOIR RD,1.3357781,103.9117255
136 BEDOK RESERVOIR RD,1.3335538,103.9135607
616 BEDOK RESERVOIR RD,1.3318081,103.9148975
620 BEDOK RESERVOIR RD,1.3339841,103.9182508
2 BEDOK STH AVE 1,1.3213165,103.9332953
4 BEDOK STH AVE 1,1.3224834,103.9333872
69 BEDOK STH AVE 3,1.3193589,103.9435005
39 BEDOK STH RD,1.3214265,103.9396401
39 BEDOK STH RD,1.3214265,103.9396401
21 CHAI CHEE RD,1.325822,103.9222289
21 CHAI CHEE RD,1.325822,103.9222289
45 CHAI CHEE ST,1.3286803,103.924414
54 CHAI CHEE ST,1.3296502,103.9211511
42 CHAI CHEE ST,1.3279408,103.9257735
50 CHAI CHEE ST,1.3293183,103.9225179
42 CHAI CHEE ST,1.3279408,103.9257735
50 CHAI CHEE ST,1.3293183,103.9225179
54 CHAI CHEE ST,1.3296502,103.9211511
30 NEW UPP CHANGI RD,1.3235698,103.9363722
30 NEW UPP CHANGI RD,1.3235698,103.9363722
423 BEDOK NTH AVE 1,1.3280121,103.9279867
548 BEDOK NTH AVE 1,1.3313002,103.9268611
513 BEDOK NTH AVE 2,1.332969,103.9293084
133 BEDOK NTH AVE 3,1.3275177,103.9357439
403 BEDOK NTH AVE 3,1.3297967,103.9338404
93 BEDOK NTH AVE 4,1.3329353,103.9414999
183 BEDOK NTH RD,1.3264819,103.9415597
427 BEDOK NTH RD,1.3290657,103.9273597
427 BEDOK NTH RD,1.3290657,103.9273597
706 BEDOK NTH RD,1.3363222,103.9188853
183 BEDOK NTH RD,1.3264819,103.9415597
428 BEDOK NTH RD,1.329688,103.928049
108 BEDOK NTH RD,1.3327098,103.9361971
80 BEDOK NTH RD,1.3285133,103.9407294
129 BEDOK NTH ST 2,1.3275778,103.93801
130 BEDOK NTH ST 2,1.3271456,103.9368316
132 BEDOK NTH ST 2,1.3277314,103.936741
747C BEDOK RESERVOIR CRES,1.3366197,103.9206533
747B BEDOK RESERVOIR CRES,1.3366501,103.9216532
747A BEDOK RESERVOIR CRES,1.3366197,103.9206533
747C BEDOK RESERVOIR CRES,1.3366197,103.9206533
133 BEDOK RESERVOIR RD,1.3324839,103.9119068
106 BEDOK RESERVOIR RD,1.3294979,103.9094598
147 BEDOK RESERVOIR RD,1.3349004,103.9116349
146 BEDOK RESERVOIR RD,1.3346066,103.9118161
769 BEDOK RESERVOIR VIEW,1.3358468,103.9378287
36 BEDOK STH AVE 2,1.3215806,103.9382803
36 BEDOK STH AVE 2,1.3215806,103.9382803
34 BEDOK STH AVE 2,1.3219812,103.9380553
40 BEDOK STH RD,1.3210603,103.9397313
50 CHAI CHEE ST,1.3293183,103.9225179
651 JLN TENAGA,1.3322173,103.9073754
658 JLN TENAGA,1.3336872,103.906288
116 LENGKONG TIGA,1.3228258,103.9119068
62 NEW UPP CHANGI RD,1.3233233,103.9400042
53 NEW UPP CHANGI RD,1.3243325,103.9424467
553 BEDOK NTH AVE 1,1.331514,103.9278582
98 BEDOK NTH AVE 4,1.3342618,103.9398683
118 BEDOK NTH ST 2,1.3304343,103.9374662
747B BEDOK RESERVOIR CRES,1.3366501,103.9216532
613B BEDOK RESERVOIR RD,1.333107,103.9180696
711 BEDOK RESERVOIR RD,1.3360022,103.9235982
602 BEDOK RESERVOIR RD,1.3293395,103.9115443
717 BEDOK RESERVOIR RD,1.3375619,103.9254634
771 BEDOK RESERVOIR VIEW,1.3360242,103.9387805
34 CHAI CHEE AVE,1.3242083,103.9264025
55 NEW UPP CHANGI RD,1.3251402,103.9420891
642 BEDOK RESERVOIR RD,1.3314407,103.9056309
638 BEDOK RESERVOIR RD,1.331577,103.9042036
635 BEDOK RESERVOIR RD,1.3307863,103.9049059
145 BEDOK RESERVOIR RD,1.3343129,103.9119974
10D BEDOK STH AVE 2,1.3217402,103.9363754
663 JLN DAMAI,1.334644,103.908776
108 BISHAN ST 12,1.3469108,103.8473951
313 SHUNFU RD,1.3513189,103.8380265
304 SHUNFU RD,1.3501914,103.8383403
22 SIN MING RD,1.3572107,103.8392427
506 BISHAN ST 11,1.3491697,103.8492973
146 BISHAN ST 11,1.3437958,103.8542797
120 BISHAN ST 12,1.3473048,103.8508603
138 BISHAN ST 12,1.3442455,103.8524679
197 BISHAN ST 13,1.3490164,103.850475
167 BISHAN ST 13,1.3479618,103.8555479
167 BISHAN ST 13,1.3479618,103.8555479
235 BISHAN ST 22,1.3586332,103.8464892
263 BISHAN ST 22,1.3589336,103.8423612
249 BISHAN ST 22,1.3612855,103.8438623
252 BISHAN ST 22,1.3620928,103.8435905
236 BISHAN ST 22,1.3590695,103.8470327
250 BISHAN ST 22,1.3616517,103.8438623
255 BISHAN ST 22,1.3616581,103.8427753
223 BISHAN ST 23,1.3586232,103.8482103
286 BISHAN ST 24,1.3584283,103.8439529
271 BISHAN ST 24,1.3562374,103.8428659
290 BISHAN ST 24,1.3562574,103.8448572
273A BISHAN ST 24,1.3563043,103.8439529
268 BISHAN ST 24,1.3577038,103.8425941
272 BISHAN ST 24,1.356551,103.842798
406 SIN MING AVE,1.3630275,103.8340797
454 SIN MING AVE,1.3591653,103.8306379
506 BISHAN ST 11,1.3491697,103.8492973
124 BISHAN ST 12,1.3463772,103.8510185
158 BISHAN ST 13,1.3464932,103.8562727
177 BISHAN ST 13,1.3477901,103.8536003
246 BISHAN ST 22,1.3607032,103.8432282
221 BISHAN ST 23,1.3578122,103.8491162
273B BISHAN ST 24,1.3560509,103.8434547
273B BISHAN ST 24,1.3560509,103.8434547
290 BISHAN ST 24,1.3562574,103.8448572
453 SIN MING AVE,1.3591695,103.8299133
450 SIN MING AVE,1.358416,103.8303888
402 SIN MING AVE,1.362765,103.832646
218 BISHAN ST 23,1.356852,103.849737
227 BT BATOK CTRL,1.3484741,103.7532735
283 BT BATOK EAST AVE 3,1.3472903,103.7574769
229 BT BATOK EAST AVE 3,1.3483329,103.7544899
231 BT BATOK EAST AVE 5,1.3491948,103.7542864
238 BT BATOK EAST AVE 5,1.3499261,103.7545128
247 BT BATOK EAST AVE 5,1.3496739,103.7563077
145 BT BATOK ST 11,1.3500061,103.7438089
208 BT BATOK ST 21,1.3458934,103.7488545
302 BT BATOK ST 31,1.3570793,103.748422
363 BT BATOK ST 31,1.3609581,103.7492367
307 BT BATOK ST 31,1.3581784,103.748422
307 BT BATOK ST 31,1.3581784,103.748422
316 BT BATOK ST 32,1.3606049,103.7469737
316 BT BATOK ST 32,1.3606049,103.7469737
528 BT BATOK ST 51,1.3566967,103.7512281
506 BT BATOK ST 52,1.3522463,103.75465
523 BT BATOK ST 52,1.3566894,103.7524954
423 BT BATOK WEST AVE 2,1.3620836,103.7447108
176 BT BATOK WEST AVE 8,1.3459903,103.7415453
625 BT BATOK CTRL,1.3512218,103.7487876
255 BT BATOK EAST AVE 4,1.3501597,103.7584506
269 BT BATOK EAST AVE 4,1.3485983,103.7592877
261 BT BATOK EAST AVE 4,1.3505972,103.7588128
269 BT BATOK EAST AVE 4,1.3485983,103.7592877
244 BT BATOK EAST AVE 5,1.3491241,103.7570247
249 BT BATOK EAST AVE 5,1.3506661,103.7563913
209 BT BATOK ST 21,1.3454729,103.7487412
211 BT BATOK ST 21,1.3463788,103.750416
291B BT BATOK ST 24,1.3430456,103.7556637
291D BT BATOK ST 24,1.3434866,103.7553921
289F BT BATOK ST 25,1.3446634,103.7589473
360 BT BATOK ST 31,1.3610968,103.7505944
318 BT BATOK ST 32,1.3609702,103.7471547
329 BT BATOK ST 33,1.363312,103.7476978
338 BT BATOK ST 34,1.3635134,103.750866
338 BT BATOK ST 34,1.3635134,103.750866
348 BT BATOK ST 34,1.3621226,103.7505944
394 BT BATOK WEST AVE 5,1.3664096,103.7527361
393 BT BATOK WEST AVE 5,1.366553,103.7532793
391 BT BATOK WEST AVE 5,1.3658973,103.7527548
127 BT BATOK WEST AVE 6,1.3518875,103.7460717
107 BT BATOK WEST AVE 6,1.3477922,103.7466146
108 BT BATOK WEST AVE 6,1.347426,103.7466144
243 BT BATOK EAST AVE 5,1.349733,103.7562327
329 BT BATOK ST 33,1.363312,103.7476978
389 BT BATOK WEST AVE 5,1.3653721,103.7522773
383 BT BATOK WEST AVE 5,1.3622966,103.7521786
111 BT BATOK WEST AVE 6,1.3483819,103.745981
170 BT BATOK WEST AVE 8,1.3465113,103.7400971
140 BT BATOK ST 11,1.3507386,103.743809
140 BT BATOK ST 11,1.3507386,103.743809
289A BT BATOK ST 25,1.3446359,103.7605542
354 BT BATOK ST 31,1.3613946,103.7497798
366 BT BATOK ST 31,1.3605216,103.7486935
330 BT BATOK ST 33,1.3633816,103.7483315
352 BT BATOK ST 34,1.3616165,103.7494177
402 BT BATOK WEST AVE 7,1.3646506,103.7443487
7 TELOK BLANGAH CRES,1.2784398,103.8194072
7 TELOK BLANGAH CRES,1.2784398,103.8194072
130 BT MERAH VIEW,1.2850605,103.8244715
130 BT MERAH VIEW,1.2850605,103.8244715
106 BT PURMEI RD,1.2730751,103.8256575
52 HAVELOCK RD,1.2893563,103.8286453
28 HOY FATT RD,1.2864623,103.8098075
77 INDUS RD,1.2910317,103.8270996
1 JLN BT MERAH,1.2865434,103.8083586
136 JLN BT MERAH,1.2784681,103.8275584
1 JLN BT MERAH,1.2865434,103.8083586
26B JLN MEMBINA,1.283015,103.8254644
26D JLN MEMBINA,1.2827245,103.8246601
34 KIM CHENG ST,1.2849932,103.8317399
38 KIM PONG RD,1.2849128,103.8302774
127C KIM TIAN RD,1.281516,103.830022
150 SILAT AVE,1.2771309,103.831453
5 TELOK BLANGAH CRES,1.2788063,103.8192261
16 TELOK BLANGAH CRES,1.2780633,103.8213997
18 TELOK BLANGAH CRES,1.2779106,103.8225771
16 TELOK BLANGAH CRES,1.2780633,103.8213997
44 TELOK BLANGAH DR,1.2714028,103.8106225
75 TELOK BLANGAH DR,1.2749161,103.8087208
75 TELOK BLANGAH DR,1.2749161,103.8087208
31 TELOK BLANGAH RISE,1.2724325,103.8209836
80B TELOK BLANGAH ST 31,1.2740923,103.8074939
10A BOON TIONG RD,1.2863928,103.8299909
10B BOON TIONG RD,1.286319,103.8291434
8B BOON TIONG RD,1.2870984,103.8303435
10A BOON TIONG RD,1.2863928,103.8299909
125 BT MERAH VIEW,1.2851483,103.8237608
108 BT PURMEI RD,1.2734415,103.8254768
107 BT PURMEI RD,1.2732267,103.8246613
114 BT PURMEI RD,1.275194,103.8258403
112A DEPOT RD,1.281639,103.80804
106A DEPOT RD,1.2806767,103.8110816
57 HAVELOCK RD,1.2900881,103.8285547
57 HAVELOCK RD,1.2900881,103.8285547
49 HOY FATT RD,1.2875487,103.8117093
13 JLN BT MERAH,1.2877563,103.8072266
27A JLN MEMBINA,1.2822539,103.8246208
26D JLN MEMBINA,1.2827245,103.8246601
38 JLN RUMAH TINGGI,1.2887293,103.8098075
38 JLN RUMAH TINGGI,1.2887293,103.8098075
127C KIM TIAN RD,1.281516,103.830022
126A KIM TIAN RD,1.2824952,103.829395
52 LENGKOK BAHRU,1.2887108,103.8131583
51 LENGKOK BAHRU,1.2877656,103.8121621
48 LENGKOK BAHRU,1.2873284,103.810896
75B REDHILL RD,1.288477,103.8158952
24 TELOK BLANGAH CRES,1.2754417,103.820678
14A TELOK BLANGAH CRES,1.2778656,103.8207883
24 TELOK BLANGAH CRES,1.2754417,103.820678
56 TELOK BLANGAH HTS,1.2742378,103.8124338
40 TELOK BLANGAH RISE,1.2722113,103.8232113
34 TELOK BLANGAH WAY,1.2735811,103.8224539
34 TELOK BLANGAH WAY,1.2735811,103.8224539
8A BOON TIONG RD,1.2864806,103.8300157
9B BOON TIONG RD,1.2869311,103.8289617
113 DEPOT RD,1.2814199,103.8072869
56 HAVELOCK RD,1.2900861,103.828917
140 JLN BT MERAH,1.2782374,103.8296416
135 JLN BT MERAH,1.2786173,103.827015
27B JLN MEMBINA,1.2822142,103.8245988
19 JLN MEMBINA,1.2856409,103.8262044
119D KIM TIAN RD,1.2816113,103.827649
75B REDHILL RD,1.288477,103.8158952
110 SPOTTISWOODE PK RD,1.273668,103.8364347
106 SPOTTISWOODE PK RD,1.2736078,103.8340797
14A TELOK BLANGAH CRES,1.2778656,103.8207883
17A TELOK BLANGAH CRES,1.2773322,103.8213997
87 ZION RD,1.2907508,103.8327447
488 SEGAR RD,1.3894877,103.7712567
636A SENJA RD,1.3868281,103.758362
633A SENJA RD,1.385499,103.758362
636A SENJA RD,1.3868281,103.758362
454 FAJAR RD,1.3846123,103.7713704
454 FAJAR RD,1.3846123,103.7713704
454 FAJAR RD,1.3846123,103.7713704
454 FAJAR RD,1.3846123,103.7713704
454 FAJAR RD,1.3846123,103.7713704
454 FAJAR RD,1.3846123,103.7713704
454 FAJAR RD,1.3846123,103.7713704
232 PENDING RD,1.3764327,103.7724115
221 PENDING RD,1.3753269,103.7734979
128 PENDING RD,1.3760827,103.769605
116 PENDING RD,1.3771875,103.7686997
230 PENDING RD,1.3762144,103.7721399
139 PETIR RD,1.3752759,103.7696955
220 PETIR RD,1.3745062,103.7728416
150 PETIR RD,1.3771998,103.7666174
139 PETIR RD,1.3752759,103.7696955
456 SEGAR RD,1.3875454,103.7704424
548B SEGAR RD,1.3894207,103.7685737
487 SEGAR RD,1.3892819,103.7711536
548B SEGAR RD,1.3894207,103.7685737
548A SEGAR RD,1.3889277,103.7681656
547D SEGAR RD,1.3888587,103.7690346
459 SEGAR RD,1.3876116,103.7717174
244 BT PANJANG RING RD,1.3809057,103.7721399
240 BT PANJANG RING RD,1.3793706,103.7714157
435 BT PANJANG RING RD,1.3859742,103.7704198
238 BT PANJANG RING RD,1.3796691,103.7705103
407 FAJAR RD,1.3814611,103.7680886
418 FAJAR RD,1.3842971,103.7688807
531 JELAPANG RD,1.3856848,103.7640544
506 JELAPANG RD,1.3870152,103.7679754
501 JELAPANG RD,1.3834286,103.7669796
501 JELAPANG RD,1.3834286,103.7669796
510 JELAPANG RD,1.3875027,103.7692202
510 JELAPANG RD,1.3875027,103.7692202
515 JELAPANG RD,1.388211,103.7672285
175 LOMPANG RD,1.3799157,103.7659837
174 LOMPANG RD,1.3802068,103.7663458
227 PENDING RD,1.3749364,103.7715505
125 PENDING RD,1.3772502,103.7705103
141 PETIR RD,1.3759262,103.7681791
217 PETIR RD,1.3747571,103.7737922
416 SAUJANA RD,1.3832917,103.7684507
459 SEGAR RD,1.3876116,103.7717174
546A SEGAR RD,1.3889347,103.7694336
460 SEGAR RD,1.3872515,103.7720835
548B SEGAR RD,1.3894207,103.7685737
547A SEGAR RD,1.3880638,103.7700095
550B SEGAR RD,1.3899428,103.7672645
458 SEGAR RD,1.3880439,103.7710676
550A SEGAR RD,1.3892606,103.7673977
458 SEGAR RD,1.3880439,103.7710676
548B SEGAR RD,1.3894207,103.7685737
486 SEGAR RD,1.3889813,103.7717511
546B SEGAR RD,1.3887945,103.7698918
461 SEGAR RD,1.3871652,103.7711477
459 SEGAR RD,1.3876116,103.7717174
635A SENJA RD,1.3867852,103.7572931
635B SENJA RD,1.3867852,103.7572931
636B SENJA RD,1.3874224,103.7584579
634B SENJA RD,1.3859021,103.7576557
633D SENJA RD,1.384937,103.759229
636C SENJA RD,1.3873616,103.7590131
636B SENJA RD,1.3874224,103.7584579
636B SENJA RD,1.3874224,103.7584579
627 SENJA RD,1.3856183,103.7591582
636C SENJA RD,1.3873616,103.7590131
633C SENJA RD,1.384937,103.759229
636B SENJA RD,1.3874224,103.7584579
622 SENJA RD,1.3858818,103.7612762
630 SENJA RD,1.3867338,103.7597825
636B SENJA RD,1.3874224,103.7584579
618 SENJA RD,1.3854234,103.7612989
635A SENJA RD,1.3867852,103.7572931
635B SENJA RD,1.3867852,103.7572931
246 BANGKIT RD,1.381395,103.7730679
535 BT PANJANG RING RD,1.3844764,103.7633584
613 BT PANJANG RING RD,1.3845578,103.7620004
539 BT PANJANG RING RD,1.3830664,103.7631547
451 FAJAR RD,1.3850837,103.7722305
404 FAJAR RD,1.3809345,103.7672512
152 GANGSA RD,1.3752426,103.7660064
154 GANGSA RD,1.3748817,103.7650558
502 JELAPANG RD,1.3840167,103.766708
534 JELAPANG RD,1.3845639,103.76406
182 JELEBU RD,1.379934,103.763274
177 LOMPANG RD,1.3805054,103.7654405
168 PETIR RD,1.3777257,103.7644447
204 PETIR RD,1.3730489,103.7744938
465 SEGAR RD,1.3872276,103.7727901
474 SEGAR RD,1.3886338,103.7723883
549A SEGAR RD,1.389694,103.7683858
549A SEGAR RD,1.389694,103.7683858
625 SENJA RD,1.3856672,103.760371
635A SENJA RD,1.3867852,103.7572931
608 SENJA RD,1.3829492,103.7612762
614 SENJA RD,1.3844904,103.7610046
635B SENJA RD,1.3867852,103.7572931
635B SENJA RD,1.3867852,103.7572931
617 BT PANJANG RING RD,1.3855799,103.7627247
617 BT PANJANG RING RD,1.3855799,103.7627247
133A CASHEW RD,1.3746419,103.7703391
135 CASHEW RD,1.3740347,103.7688807
408 FAJAR RD,1.3818057,103.7686997
542 JELAPANG RD,1.3829519,103.7639242
528 JELAPANG RD,1.3851234,103.7655311
484 SEGAR RD,1.3884006,103.7718822
655 SENJA RD,1.387275,103.7643316
11 TOH YI DR,1.3380482,103.7726837
1 QUEEN'S RD,1.3172663,103.8067829
13 TOH YI DR,1.3387009,103.7725926
5 TOH YI DR,1.3381784,103.7746733
9 JLN KUKOH,1.287701,103.838623
9 JLN KUKOH,1.287701,103.838623
29 KELANTAN RD,1.3058666,103.856862
640 ROWELL RD,1.3074168,103.8550556
335A SMITH ST,1.2823021,103.8428528
4 TG PAGAR PLAZA,1.276057,103.8423628
536 UPP CROSS ST,1.284947,103.8456099
1E CANTONMENT RD,1.276253,103.8415489
53 CHIN SWEE RD,1.287242,103.8412918
53 CHIN SWEE RD,1.287242,103.8412918
8 TG PAGAR PLAZA,1.2772192,103.8427244
633 VEERASAMY RD,1.3058366,103.8549056
1B CANTONMENT RD,1.27799,103.84122
166B TECK WHYE CRES,1.383088,103.7534857
166A TECK WHYE CRES,1.3833976,103.7530185
166A TECK WHYE CRES,1.3833976,103.7530185
1 TECK WHYE AVE,1.3825654,103.7517712
5 TECK WHYE AVE,1.3821154,103.7534911
106 TECK WHYE LANE,1.3779405,103.7528575
110 TECK WHYE LANE,1.378239,103.7519523
16 TECK WHYE LANE,1.3787335,103.7551205
26 TECK WHYE LANE,1.3775575,103.7556637
297C CHOA CHU KANG AVE 2,1.3777775,103.743172
472 CHOA CHU KANG AVE 3,1.3790563,103.7376507
283 CHOA CHU KANG AVE 3,1.3796847,103.742991
409 CHOA CHU KANG AVE 3,1.381132,103.741868
465 CHOA CHU KANG AVE 4,1.377377,103.7364741
434 CHOA CHU KANG AVE 4,1.3845337,103.7412712
488A CHOA CHU KANG AVE 5,1.376567,103.7400467
488A CHOA CHU KANG AVE 5,1.376567,103.7400467
489C CHOA CHU KANG AVE 5,1.3761644,103.739622
476D CHOA CHU KANG AVE 5,1.377295,103.738334
489A CHOA CHU KANG AVE 5,1.3753738,103.7405471
487C CHOA CHU KANG AVE 5,1.3765006,103.7391436
